product-name,product-price,Ana Kategori,Kategori ID,Stok Kodu,Fiyat,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d
KARAMEL TERLİK,₺19.950,Kadin,30701,M404574448-0091,19950.0,03,0.0,0.0,0.0
SİYAH TERLİK,₺19.950,Kadin,30701,M404574449-0002,19950.0,03,0.0,0.0,0.0
CRABS CHOKER,₺73.600,Kadin,30701,M404575291-0074-0085,73600.0,03,0.0,0.0,0.0
BITTER SWEET LOVE KOLYE,₺64.400,Kadin,30701,M404575294-0046-0074,64400.0,03,0.0,0.0,0.0
OCTOPUS KOLYE,₺41.400,Kadin,30701,M404575298-0074-0085,41400.0,03,0.0,0.0,0.0
SIRENA KÜPE,₺55.200,Kadin,30701,M404575299-0074-0085,55200.0,03,0.0,0.0,0.0
SINGAPORE ORCHIDS KÜPE,₺64.400,Kadin,30701,M404575302-0048-0074,64400.0,03,0.0,,
SİYAH ETEK,₺29.250,Kadin,30701,M404602914-0002,29250.0,03,0.0,0.0,
BEYAZ KISA KOLLU BLUZ,₺13.250,Kadin,30701,M404603777-0012,13250.0,03,0.0,0.0,0.0
AÇIK MAVİ GÖMLEK,₺24.250,Kadin,30701,M404603782-0047-0012,24250.0,03,0.0,0.0,0.0
SİYAH ASİMETRİK ELBİSE,₺76.950,Kadin,30701,M404603783-0002,76950.0,03,0.0,0.0,
EKRU DESENLİ KOLSUZ BLUZ,₺64.950,Kadin,30701,M404613989-0027,64950.0,03,0.0,0.0,
LACİVERT DESENLİ UZUN KOLLU BLUZ,₺26.450,Kadin,30701,M404613991-0041-0027,26450.0,03,0.0,0.0,
EKRU İPEK ETEK,₺70.950,Kadin,30701,M404613996-0027,70950.0,03,0.0,0.0,
HAKİ DESENLİ HIRKA,₺42.450,Kadin,30701,M404613997-0031-0041,42450.0,03,0.0,0.0,
RELAX KALIP KREM DESENLİ GÖMLEK,₺28.450,Kadin,30701,M404614482-0025-0041,28450.0,03,0.0,0.0,0.0
MAVİ DESENLİ MİDİ ELBİSE,₺34.450,Kadin,30701,M404614497-0038-0012,34450.0,03,0.0,0.0,0.0
SİYAH BLUZ,₺41.950,Kadin,30701,M404699713-0002,41950.0,03,0.0,0.0,0.0
BEYAZ BLUZ,₺32.950,Kadin,30701,M404699714-0012,32950.0,03,0.0,0.0,0.0
SİYAH ETEK,₺74.950,Kadin,30701,M404701341-0002,74950.0,03,0.0,0.0,0.0
BEYAZ ELBİSE,₺103.950,Kadin,30701,M404701342-0012,103950.0,03,0.0,0.0,0.0
SİYAH BODY,₺29.950,Kadin,30701,M404701343-0002,29950.0,03,0.0,0.0,0.0
EKRU BLUZ,₺44.950,Kadin,30701,M404701345-0027,44950.0,03,0.0,0.0,0.0
AÇIK MAVİ MİNİ ELBİSE,₺61.450,Kadin,30701,M404701761-0047,61450.0,03,0.0,0.0,0.0
KOYU MAVİ ETEK,₺71.450,Kadin,30701,M404701762-0042,71450.0,03,0.0,0.0,0.0
KAHVE MİNİ ELBİSE,₺149.950,Kadin,30701,M404701763-0097,149950.0,03,0.0,0.0,0.0
KREM BLUZ,₺78.450,Kadin,30701,M404701765-0025,78450.0,03,0.0,,0.0
KREM MAXİ ELBİSE,₺79.450,Kadin,30701,M404701766-0025,79450.0,03,0.0,,0.0
SİYAH TEK OMUZ BLUZ,₺53.450,Kadin,30701,M404701767-0002,53450.0,03,0.0,0.0,
KREM ÇİÇEK DESENLİ MİDİ ELBİSE,₺145.950,Kadin,30701,M404701780-0025-0021,145950.0,03,0.0,0.0,0.0
AÇIK PEMBE MİDİ ELBİSE,₺123.950,Kadin,30701,M404701781-0069,123950.0,03,0.0,0.0,0.0
BORDO ÇANTA,₺107.250,Kadin,30701,M404701782-0056,107250.0,03,0.0,0.0,0.0
SİYAH ÇANTA,₺169.450,Kadin,30701,M404701783-0002,169450.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺34.950,Kadin,30701,M404701787-0038,34950.0,03,0.0,0.0,0.0
PİRİNÇ KÜPE,₺12.950,Kadin,30701,M404818848-0009,12950.0,03,0.0,0.0,0.0
CAMEL FERMUARLI CEKET,₺35.950,Kadin,30701,M404901937-0088,35950.0,03,0.0,0.0,
LACİVERT DÜĞMELİ CEKET,₺39.950,Kadin,30701,M404901940-0041,39950.0,03,0.0,0.0,
CAMEL DAR PAÇA PANTOLON,₺35.950,Kadin,30701,M404901942-0088,35950.0,03,0.0,0.0,0.0
LACİVERT BOL PAÇA PANTOLON,₺26.250,Kadin,30701,M404901943-0041,26250.0,03,0.0,0.0,0.0
PANDORA MINI ÇANTA,₺25.000,Kadin,30701,M404979202-0002,25000.0,03,0.0,11.11111111111111,11.11111111111111
ROTATE KARTLIK,₺6.000,Kadin,30701,M404979203-0038-0047,6000.0,03,0.0,20.0,20.0
SERA CHARM,₺9.750,Kadin,30701,M404979205-0069,9750.0,03,0.0,9.550561797752808,9.550561797752808
FLEX MINI ÇANTA,₺22.500,Kadin,30701,M404979209-0047,22500.0,03,0.0,0.0,0.0
SERA TOTE ÇANTA,₺33.000,Kadin,30701,M404979214-0025,33000.0,03,0.0,11.864406779661017,11.864406779661017
MINI SERA TOTE ÇANTA,₺25.500,Kadin,30701,M404979216-0027-0085,25500.0,03,0.0,10.869565217391305,10.869565217391305
SERA TOTE ÇANTA,₺33.000,Kadin,30701,M404979217-0021-0025,33000.0,03,0.0,11.864406779661017,11.864406779661017
MINI SEASHELL TOTE ÇANTA,₺25.000,Kadin,30701,M404979218-0027,25000.0,03,0.0,11.11111111111111,11.11111111111111
MINI SEASHELL TOTE ÇANTA,₺25.000,Kadin,30701,M404979219-0014,25000.0,03,0.0,11.11111111111111,11.11111111111111
FLEX MINI ÇANTA,₺21.500,Kadin,30701,M404979223-0009,21500.0,03,0.0,0.0,0.0
SMALL NAOMI ÇANTA,₺30.000,Kadin,30701,M404979225-0038-0047,30000.0,03,0.0,11.11111111111111,11.11111111111111
SİYAH PANTOLON,₺76.950,Kadin,30701,M405042719-0002,76950.0,03,0.0,0.0,0.0
BEYAZ BLUZ,₺27.950,Kadin,30701,M405042722-0012,27950.0,03,0.0,0.0,0.0
KREM ELBİSE,₺152.450,Kadin,30701,M405042733-0025-0002,152450.0,03,0.0,0.0,0.0
KREM BLUZ,₺91.950,Kadin,30701,M405042736-0025-0002,91950.0,03,0.0,0.0,0.0
KAHVE T-SHIRT,₺7.250,Kadin,30701,M405196493-0014,7250.0,03,0.0,0.0,
AÇIK BEJ T-SHIRT,₺7.250,Kadin,30701,M405196493-0107,7250.0,03,0.0,0.0,
AÇIK YEŞİL SWEATSHİRT,₺15.250,Kadin,30701,M405196935-0035,15250.0,03,0.0,0.0,0.0
SİYAH BOL PAÇA PANTOLON,₺58.950,Kadin,30701,M405337016-0002,58950.0,03,0.0,0.0,0.0
SİYAH AYAKKABI,₺45.950,Kadin,30701,M405337020-0002,45950.0,03,0.0,0.0,0.0
KREM TULUM,₺46.950,Kadin,30701,M405346739-0025,46950.0,03,0.0,0.0,0.0
SİYAH ÇİÇEK DESENLİ MİDİ ELBİSE,₺177.950,Kadin,30701,M405347741-0002-0072,177950.0,03,0.0,0.0,0.0
BEYAZ ÇİÇEK DESENLİ MİDİ ELBİSE,₺192.950,Kadin,30701,M405347742-0012-0072,192950.0,03,0.0,0.0,0.0
İNDİGO DESENLİ MİNİ ELBİSE,₺186.950,Kadin,30701,M405347745-0099,186950.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺20.950,Kadin,30701,M405347749-0038,20950.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺19.950,Kadin,30701,M405347756-0047,19950.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺21.950,Kadin,30701,M405347757-0038,21950.0,03,0.0,0.0,0.0
MAVİ ELBİSE,₺71.950,Kadin,30701,M405348646-0038-0014,71950.0,03,0.0,0.0,0.0
HARDAL BLUZ,₺40.450,Kadin,30701,M405348653-0075-0014,40450.0,03,0.0,0.0,0.0
EKRU ELBİSE,₺65.950,Kadin,30701,M405348655-0027-0031,65950.0,03,0.0,0.0,
KREM ŞORT,₺43.950,Kadin,30701,M405348658-0025-0069,43950.0,03,0.0,0.0,0.0
AÇIK MAVİ ELBİSE,₺74.950,Kadin,30701,M405348660-0047-0077,74950.0,03,0.0,0.0,0.0
ÇOK RENKLİ ELBİSE,₺104.950,Kadin,30701,M405348665-0085-0025,104950.0,03,0.0,0.0,0.0
KREM ÇANTA,₺60.250,Kadin,30701,M405348670-0025-0021,60250.0,03,0.0,0.0,0.0
NATÜREL ÇANTA,₺41.950,Kadin,30701,M405348671-0089-0085,41950.0,03,0.0,0.0,0.0
AÇIK KAHVE ÇANTA,₺48.950,Kadin,30701,M405348672-0020-0085,48950.0,03,0.0,0.0,0.0
AÇIK KAHVE ÇANTA,₺41.950,Kadin,30701,M405348673-0020,41950.0,03,0.0,0.0,0.0
BEJ ELBİSE,₺73.950,Kadin,30701,M405348681-0021,73950.0,03,0.0,0.0,0.0
SARI ELBİSE,₺67.950,Kadin,30701,M405348687-0072-0085,67950.0,03,0.0,0.0,0.0
KREM BLUZ,₺40.565,Kadin,30701,M405348690-0025-0085,40565.0,03,0.0,-30.0,-30.0
KREM BLUZ,₺110.950,Kadin,30701,M405348696-0025-0085,110950.0,03,0.0,0.0,0.0
KREM ETEK,₺144.950,Kadin,30701,M405348698-0025-0085,144950.0,03,0.0,0.0,0.0
KREM ELBİSE,₺223.950,Kadin,30701,M405348699-0025-0085,223950.0,03,0.0,0.0,0.0
AÇIK MAVİ ELBİSE,₺99.950,Kadin,30701,M405348700-0047-0025,99950.0,03,0.0,0.0,0.0
PUDRA ELBİSE,₺67.950,Kadin,30701,M405348702-0071-0025,67950.0,03,0.0,0.0,0.0
AÇIK PEMBE ELBİSE,₺47.350,Kadin,30701,M405348704-0069-0064,47350.0,03,0.0,0.0,0.0
KREM ELBİSE,₺124.250,Kadin,30701,M405348706-0025,124250.0,03,0.0,0.0,0.0
KREM GÖMLEK,₺54.250,Kadin,30701,M405348707-0025-0063,54250.0,03,0.0,0.0,0.0
KREM PANTOLON,₺50.950,Kadin,30701,M405348708-0025-0063,50950.0,03,0.0,0.0,0.0
AÇIK KREM ELBİSE,₺49.665,Kadin,30701,M405348709-0106-0064,49665.0,03,0.0,-30.0,-30.0
KREM ELBİSE,₺182.950,Kadin,30701,M405348714-0025,182950.0,03,0.0,0.0,0.0
KREM BLUZ,₺82.450,Kadin,30701,M405348715-0025,82450.0,03,0.0,0.0,0.0
TARÇIN MAYO,₺28.450,Kadin,30701,M405348727-0018,28450.0,03,0.0,0.0,0.0
KOYU KAHVE MAYO,₺24.450,Kadin,30701,M405348728-0015,24450.0,03,0.0,0.0,0.0
ÇOK RENKLİ ŞAPKA,₺16.950,Kadin,30701,M405348729-0085-0071,16950.0,03,0.0,0.0,0.0
AÇIK MAVİ ŞAPKA,₺16.950,Kadin,30701,M405348731-0047,16950.0,03,0.0,0.0,0.0
KOYU YEŞİL KEMER,₺21.950,Kadin,30701,M405348733-0087,21950.0,03,0.0,0.0,0.0
MAVİ ÇEŞİTLİ AKSESUAR,₺9.950,Kadin,30701,M405348735-0038-0025,9950.0,03,0.0,0.0,0.0
KREM ÇİÇEK DESENLİ MİNİ ELBİSE,₺57.950,Kadin,30701,M405355738-0025-0056,57950.0,03,0.0,0.0,0.0
SİYAH ÇİÇEK DESENLİ MİDİ ELBİSE,₺95.950,Kadin,30701,M405355744-0002-0021,95950.0,03,0.0,0.0,0.0
GRİ TRİKO,₺31.950,Kadin,30701,M405409121-0004,31950.0,03,0.0,0.0,0.0
LACİVERT ELBİSE,₺38.950,Kadin,30701,M405508113-0041,38950.0,03,,,
BEYAZ BLUZ,₺13.950,Kadin,30701,M405509980-0012,13950.0,03,0.0,0.0,0.0
BEYAZ BLUZ,₺11.950,Kadin,30701,M405509981-0012-0002,11950.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺23.950,Kadin,30701,M405509988-0002,23950.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺20.450,Kadin,30701,M405510979-0014,20450.0,03,0.0,0.0,0.0
YEŞİL DANTELLİ ETEK,₺23.950,Kadin,30701,M405572522-0029,23950.0,03,0.0,0.0,0.0
KREM ELBİSE,₺87.950,Kadin,30701,M405650307-0025-0014,87950.0,03,0.0,0.0,0.0
SİYAH BLUZ,₺23.950,Kadin,30701,M405650309-0002-0027,23950.0,03,0.0,0.0,0.0
KREM BLUZ,₺48.250,Kadin,30701,M405650311-0025-0014,48250.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺47.950,Kadin,30701,M405650313-0038,47950.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺16.450,Kadin,30701,M405653249-0047,16450.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺18.950,Kadin,30701,M405653252-0005,18950.0,03,0.0,0.0,0.0
AÇIK PEMBE VİSKOZ ÇANTA,₺26.950,Kadin,30701,M405662990-0069-0056,26950.0,03,0.0,0.0,0.0
SİYAH BOL PAÇA KETEN PANTOLON,₺24.250,Kadin,30701,M405664421-0002,24250.0,03,0.0,0.0,0.0
SİYAH ASKILI BLUZ,₺20.950,Kadin,30701,M405664422-0002,20950.0,03,0.0,0.0,0.0
SİYAH VİSKOZ ÇANTA,₺24.250,Kadin,30701,M405664424-0002-0025,24250.0,03,0.0,0.0,0.0
KOYU KAHVE ÇANTA,₺34.950,Kadin,30701,M405664426-0015,34950.0,03,0.0,0.0,0.0
SİYAH MİDİ ELBİSE,₺63.250,Kadin,30701,M405664922-0002,63250.0,03,0.0,0.0,0.0
KOYU LACİVERT MİDİ ELBİSE,₺118.450,Kadin,30701,M405664923-0096,118450.0,03,0.0,0.0,0.0
EKRU KOLSUZ BLUZ,₺29.950,Kadin,30701,M405664924-0027,29950.0,03,0.0,0.0,
KOYU YEŞİL ÇANTA,₺85.450,Kadin,30701,M405664925-0087,85450.0,03,0.0,0.0,0.0
KOYU YEŞİL MİDİ ELBİSE,₺131.950,Kadin,30701,M405664926-0087,131950.0,03,0.0,0.0,0.0
KOYU KAHVE ÇANTA,₺91.950,Kadin,30701,M405664927-0015-0021,91950.0,03,0.0,0.0,0.0
SİYAH ŞORT,₺24.950,Kadin,30701,M405693600-0002,24950.0,03,0.0,0.0,0.0
SİYAH ELBİSE,₺39.450,Kadin,30701,M405695958-0002-0027,39450.0,03,0.0,0.0,0.0
SİYAH ŞORT,₺39.950,Kadin,30701,M405707152-0002,39950.0,03,0.0,0.0,0.0
SİYAH ÇİZGİLİ ELBİSE,₺92.950,Kadin,30701,M405707154-0002,92950.0,03,0.0,0.0,0.0
EKRU DÜĞMELİ CEKET,₺99.950,Kadin,30701,M405707155-0027,99950.0,03,0.0,0.0,0.0
LACİVERT BORU PAÇA PANTOLON,₺59.950,Kadin,30701,M405707156-0041-0012,59950.0,03,0.0,0.0,0.0
KAHVE EKOSE KISA KOLLU BLUZ,₺15.950,Kadin,30701,M405739065-0014-0020,15950.0,03,0.0,0.0,0.0
SİYAH ÇİÇEK DESENLİ KOLSUZ BLUZ,₺31.950,Kadin,30701,M405739537-0002-0038,31950.0,03,0.0,0.0,0.0
KAHVE BORU PAÇA KETEN PANTOLON,₺40.950,Kadin,30701,M405739539-0014-0069,40950.0,03,0.0,0.0,0.0
SİYAH ÇİÇEK DESENLİ ŞORT,₺29.950,Kadin,30701,M405739541-0002-0038,29950.0,03,0.0,0.0,0.0
HAKİ DESENLİ MİNİ ELBİSE,₺23.750,Kadin,30701,M405740025-0031-0014,23750.0,03,0.0,0.0,0.0
KOYU MAVİ BASKILI ÇANTA,₺22.450,Kadin,30701,M405740030-0042-0055,22450.0,03,0.0,0.0,0.0
AÇIK PEMBE DESENLİ ÇANTA,₺27.250,Kadin,30701,M405740032-0069,27250.0,03,0.0,0.0,0.0
MAVİ DÜĞMELİ CEKET,₺25.950,Kadin,30701,M405740035-0038-0090,25950.0,03,0.0,0.0,0.0
AÇIK PEMBE ÇİZGİLİ GÖMLEK,₺22.450,Kadin,30701,M405740038-0069-0004,22450.0,03,0.0,0.0,0.0
SİYAH PUANTİYE ŞAPKA,₺7.950,Kadin,30701,M405740040-0002-0012,7950.0,03,0.0,0.0,0.0
SİYAH BABET,₺23.950,Kadin,30701,M405740046-0002,23950.0,03,0.0,0.0,0.0
LE CAMBON 40 ÇANTA,₺45.700,Kadin,30701,M405774285-0015,45700.0,03,0.0,0.0,0.0
LE CAMBON 40 ÇANTA,₺45.700,Kadin,30701,M405774746-0031,45700.0,03,0.0,0.0,0.0
LACİVERT ELBİSE,₺106.950,Kadin,30701,M405795028-0041,106950.0,03,0.0,0.0,
SİYAH ÇANTA,₺28.665,Kadin,30701,M405821704-0002,28665.0,03,0.0,-30.0,-30.0
VİZON ÇANTA,₺28.665,Kadin,30701,M405821704-0022,28665.0,03,0.0,-30.0,-30.0
EKRU ÇANTA,₺40.950,Kadin,30701,M405821726-0027,40950.0,03,0.0,0.0,0.0
SİYAH ÇANTA,₺42.250,Kadin,30701,M405821728-0002,42250.0,03,0.0,0.0,0.0
KIZIL KAHVE MİDİ ELBİSE,₺52.950,Kadin,30701,M405851885-0016-0027,52950.0,03,0.0,0.0,0.0
KOYU HAKİ KOLSUZ BLUZ,₺21.950,Kadin,30701,M405852346-0113,21950.0,03,0.0,0.0,0.0
KOYU HAKİ GÖMLEK,₺27.450,Kadin,30701,M405852347-0113,27450.0,03,0.0,0.0,0.0
ÇOK RENKLİ MİNİ ELBİSE,₺39.450,Kadin,30701,M405852348-0085,39450.0,03,0.0,0.0,0.0
SİYAH BOYUNDAN ASKILI BLUZ,₺24.950,Kadin,30701,M405852349-0002,24950.0,03,0.0,0.0,0.0
EKRU MİNİ ELBİSE,₺43.250,Kadin,30701,M405852351-0027,43250.0,03,0.0,0.0,0.0
SİYAH ETEK,₺43.250,Kadin,30701,M405852352-0002,43250.0,03,0.0,0.0,0.0
BEYAZ MİDİ ELBİSE,₺254.250,Kadin,30701,M405878022-0012,254250.0,03,0.0,0.0,0.0
KREM GÖMLEK,₺37.750,Kadin,30701,M405885435-0025,37750.0,03,0.0,0.0,0.0
MAVİ DÜĞMELİ CEKET,₺61.000,Kadin,30701,M405889217-0038,61000.0,03,0.0,0.0,0.0
YEŞİL PARKA,₺107.950,Kadin,30701,M405889219-0029-0087,107950.0,03,0.0,0.0,
KAHVE DAR PAÇA PANTOLON,₺37.750,Kadin,30701,M405889220-0031,37750.0,03,0.0,0.0,0.0
SİYAH ELBİSE,₺25.200,Kadin,30701,M405900625-0002-0038,25200.0,03,0.0,0.0,0.0
GÜMÜŞ ETEK,₺19.300,Kadin,30701,M405900628-0009,19300.0,03,0.0,0.0,0.0
BORDO PANTOLON,₺16.500,Kadin,30701,M405900630-0056,16500.0,03,0.0,0.0,0.0
MOR GÖMLEK,₺21.000,Kadin,30701,M405900632-0048-0027,21000.0,03,0.0,0.0,0.0
MOR ŞORT,₺12.500,Kadin,30701,M405900633-0048-0027,12500.0,03,0.0,0.0,0.0
KIRMIZI ELBİSE,₺33.700,Kadin,30701,M405900637-0055,33700.0,03,0.0,0.0,0.0
KAHVE BLUZ,₺21.000,Kadin,30701,M405900640-0014-0020,21000.0,03,0.0,0.0,0.0
EKRU ELBİSE,₺33.300,Kadin,30701,M405900643-0027-0014,33300.0,03,0.0,0.0,0.0
KAHVE ELBİSE,₺25.200,Kadin,30701,M405900644-0014-0020,25200.0,03,0.0,0.0,0.0
MERCAN ELBİSE,₺25.200,Kadin,30701,M405900646-0062-0085,25200.0,03,0.0,0.0,0.0
KOYU KAHVE GÖMLEK,₺20.600,Kadin,30701,M405900647-0015-0014,20600.0,03,0.0,0.0,0.0
ALTIN KOLYE,₺34.500,Kadin,30701,M405953985-0074-0085,34500.0,03,0.0,0.0,0.0
SEASHELL TOTE ÇANTA,₺30.500,Kadin,30701,M405953990-0091,30500.0,03,0.0,,
ROTATE CARDHOLDER CÜZDAN,₺6.000,Kadin,30701,M405953995-0014,6000.0,03,0.0,,
SEASHELL CROSSBODY ÇANTA,₺26.000,Kadin,30701,M405955017-0026-0014,26000.0,03,0.0,,
SERA MIA ÇANTA,₺30.000,Kadin,30701,M405955018-0014,30000.0,03,0.0,,
PANDORA MINI ÇANTA,₺33.000,Kadin,30701,M405955019-0009,33000.0,03,0.0,,
SMALL NAOMI BAG ÇANTA,₺30.000,Kadin,30701,M405955020-0014,30000.0,03,0.0,,
ROTATE CÜZDAN,₺6.000,Kadin,30701,M405955021-0002,6000.0,03,0.0,,
SMALL NAOMI ÇANTA,₺30.500,Kadin,30701,M405955023-0085,30500.0,03,0.0,,
MICRO SEASHELL ÇANTA,₺18.500,Kadin,30701,M405955024-0056,18500.0,03,0.0,,
KÜPE,₺13.570,Kadin,30701,M405956119-0074-0085,13570.0,03,0.0,0.0,0.0
YÜZÜK,₺18.400,Kadin,30701,M405956120-0074-0085,18400.0,03,0.0,0.0,0.0
KÜPE,₺12.880,Kadin,30701,M405956127-0074-0085,12880.0,03,0.0,0.0,0.0
GRİ MELANJ MİDİ ELBİSE,₺23.250,Kadin,30701,M405968841-0008-0025,23250.0,03,0.0,0.0,0.0
KAHVE KEMER,₺9.500,Kadin,30701,M405977992-0014-0009,9500.0,03,0.0,,
EKRU KEMER,₺9.500,Kadin,30701,M405977993-0027-0074,9500.0,03,0.0,,
AÇIK BEJ ASİMETRİK GÖMLEK,₺29.950,Kadin,30701,M405980866-0107,29950.0,03,0.0,0.0,0.0
KOYU GRİ KAPUŞONLU SWEATSHİRT,₺19.450,Kadin,30701,M405980867-0006-0002,19450.0,03,0.0,0.0,0.0
YEŞİL KISA KOLLU BLUZ,₺16.750,Kadin,30701,M405980869-0029,16750.0,03,0.0,0.0,0.0
KOYU MAVİ ÇİZGİLİ TRİKO,₺29.950,Kadin,30701,M405980870-0042-0069,29950.0,03,0.0,0.0,0.0
SİYAH SKİNNY PANTOLON,₺23.250,Kadin,30701,M405980871-0002,23250.0,03,0.0,0.0,0.0
AÇIK BEJ ETEK,₺39.250,Kadin,30701,M405980872-0107,39250.0,03,0.0,0.0,0.0
SİYAH YELEK,₺30.750,Kadin,30701,M405980873-0002,30750.0,03,0.0,0.0,0.0
YEŞİL ELBİSE,₺49.950,Kadin,30701,M405980874-0029-0002,49950.0,03,0.0,0.0,0.0
AÇIK BEJ ELBİSE,₺52.450,Kadin,30701,M405980876-0107,52450.0,03,0.0,0.0,0.0
HAKİ KABAN,₺57.950,Kadin,30701,M405980877-0031,57950.0,03,0.0,0.0,0.0
SİYAH DÜĞMELİ CEKET,₺59.250,Kadin,30701,M405980878-0002,59250.0,03,0.0,0.0,0.0
HAKİ BORU PAÇA PANTOLON,₺30.750,Kadin,30701,M405980879-0031,30750.0,03,0.0,0.0,0.0
KAHVE ÇANTA,₺39.250,Kadin,30701,M405980880-0014,39250.0,03,0.0,0.0,0.0
KOYU KAHVE ÇANTA,₺43.250,Kadin,30701,M405980881-0015,43250.0,03,0.0,0.0,0.0
AÇIK BEJ ÇANTA,₺32.950,Kadin,30701,M405980882-0107,32950.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺39.250,Kadin,30701,M405980883-0047,39250.0,03,0.0,0.0,0.0
AÇIK MAVİ DÜĞMELİ CEKET,₺45.950,Kadin,30701,M405980884-0047,45950.0,03,0.0,0.0,0.0
SİYAH ÇANTA,₺49.950,Kadin,30701,M405980888-0002,49950.0,03,0.0,0.0,0.0
SİYAH PAYETLİ ÇANTA,₺43.250,Kadin,30701,M405980889-0002-0009,43250.0,03,0.0,0.0,0.0
SARI ÇİZGİLİ TRİKO,₺19.450,Kadin,30701,M405980892-0072-0041,19450.0,03,0.0,0.0,0.0
KAHVE ÇANTA,₺49.950,Kadin,30701,M405980893-0014,49950.0,03,0.0,0.0,0.0
KOYU KAHVE ÇANTA,₺49.950,Kadin,30701,M405980894-0015,49950.0,03,0.0,0.0,0.0
SİYAH ÇANTA,₺45.950,Kadin,30701,M405980895-0002,45950.0,03,0.0,0.0,0.0
KREM UZUN KOLLU BLUZ,₺18.950,Kadin,30701,M405981367-0025,18950.0,03,0.0,0.0,0.0
SİYAH DAR PAÇA PANTOLON,₺21.750,Kadin,30701,M405981369-0002,21750.0,03,0.0,0.0,0.0
KİREMİT BİSİKLET YAKA T-SHİRT,₺13.450,Kadin,30701,M405981370-0056,13450.0,03,0.0,0.0,0.0
KAHVE MİDİ ELBİSE,₺26.950,Kadin,30701,M405981374-0014,26950.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺46.950,Kadin,30701,M406027245-0002,46950.0,03,0.0,0.0,0.0
LACİVERT BABET,₺19.950,Kadin,30701,M406045304-0041,19950.0,03,0.0,0.0,0.0
GRİ BABET,₺19.950,Kadin,30701,M406045305-0004,19950.0,03,0.0,0.0,0.0
PANTOLON,₺40.950,Kadin,30701,M406045796-0041,40950.0,03,0.0,0.0,0.0
BEYAZ GÖMLEK,₺43.950,Kadin,30701,M406045798-0012-0038,43950.0,03,0.0,0.0,0.0
AÇIK MAVİ ÇİÇEK DESENLİ ETEK,₺51.950,Kadin,30701,M406045800-0047-0072,51950.0,03,0.0,0.0,0.0
KOYU MAVİ SPOR AYAKKABI KADIN,₺29.950,Kadin,30701,M406045810-0042-0002,29950.0,03,0.0,0.0,0.0
BEYAZ SPOR AYAKKABI KADIN,₺29.950,Kadin,30701,M406045811-0012-0020,29950.0,03,0.0,0.0,0.0
SİYAH ÇANTA,₺58.950,Kadin,30701,M406045815-0002-0057,58950.0,03,0.0,0.0,0.0
BEYAZ O YAKA T-SHİRT,₺19.950,Kadin,30701,M406045816-0012-0055,19950.0,03,0.0,0.0,0.0
AÇIK KREM DÜĞMELİ CEKET,₺140.950,Kadin,30701,M406045819-0106,140950.0,03,0.0,0.0,
KUM ŞAPKA,₺11.950,Kadin,30701,M406046289-0026-0012,11950.0,03,0.0,0.0,0.0
KAHVE ŞAPKA,₺9.950,Kadin,30701,M406046290-0014-0025,9950.0,03,0.0,0.0,0.0
SİYAH ŞAPKA,₺9.950,Kadin,30701,M406046291-0002-0025,9950.0,03,0.0,0.0,0.0
KOYU KUM ŞAPKA,₺11.950,Kadin,30701,M406046292-0117-0002,11950.0,03,0.0,0.0,0.0
KOYU KUM ŞAPKA,₺11.950,Kadin,30701,M406046293-0117-0002,11950.0,03,0.0,0.0,0.0
KAHVE ŞAPKA,₺9.950,Kadin,30701,M406046294-0014-0026,9950.0,03,0.0,0.0,0.0
KUM ŞAPKA,₺9.950,Kadin,30701,M406046295-0026-0002,9950.0,03,0.0,0.0,0.0
SİYAH DESENLİ AYAKKABI,₺23.950,Kadin,30701,M406046306-0002-0014,23950.0,03,0.0,0.0,0.0
SİYAH BABET,₺22.950,Kadin,30701,M406046308-0002-0014,22950.0,03,0.0,0.0,0.0
AÇIK KREM BABET,₺19.950,Kadin,30701,M406046309-0106,19950.0,03,0.0,0.0,0.0
SİYAH BİSİKLET YAKA T-SHİRT,₺15.450,Kadin,30701,M406059166-0002,15450.0,03,0.0,0.0,0.0
ÇOK RENKLİ BİSİKLET YAKA DESENLİ T-SHİRT,₺15.450,Kadin,30701,M406059167-0085,15450.0,03,0.0,0.0,0.0
SİYAH CEKET,₺57.950,Kadin,30701,M406059168-0002,57950.0,03,0.0,0.0,0.0
SİYAH ORGANİK PAMUK ETEK,₺24.950,Kadin,30701,M406059170-0002,24950.0,03,0.0,0.0,0.0
SİYAH KAPUŞONLU SWEATSHİRT,₺29.950,Kadin,30701,M406059171-0002,29950.0,03,0.0,0.0,0.0
MAVİ DESENLİ MİNİ ELBİSE,₺27.950,Kadin,30701,M406119298-0038-0042,27950.0,03,0.0,0.0,0.0
